2018-08-28T23:23:58.000Z,P1120597,1416,54.75215,17.55384,1584.3,-273.0,RS41,403.000
2018-08-28T23:23:59.000Z,P1120597,1417,54.75213,17.55384,1590.3,-273.0,RS41,403.000
2018-08-28T23:24:01.000Z,P1120597,1419,54.75207,17.55387,1602.6,-273.0,RS41,403.000
2018-08-28T23:24:02.000Z,P1120597,1420,54.75205,17.55391,1610.3,-273.0,RS41,403.000
2018-08-28T23:24:03.000Z,P1120597,1421,54.75204,17.55394,1616.3,-273.0,RS41,403.000
2018-08-28T23:24:04.000Z,P1120597,1422,54.75203,17.55397,1621.7,-273.0,RS41,403.000
2018-08-28T23:24:05.000Z,P1120597,1423,54.75202,17.55401,1627.9,-273.0,RS41,403.000
2018-08-28T23:24:06.000Z,P1120597,1424,54.75201,17.55405,1633.8,-273.0,RS41,403.000
2018-08-28T23:24:07.000Z,P1120597,1425,54.75200,17.55407,1640.9,-273.0,RS41,403.000
2018-08-28T23:24:08.000Z,P1120597,1426,54.75199,17.55408,1647.6,-273.0,RS41,403.000
2018-08-28T23:24:09.000Z,P1120597,1427,54.75199,17.55408,1652.6,-273.0,RS41,403.000
2018-08-28T23:24:10.000Z,P1120597,1428,54.75198,17.55408,1656.2,-273.0,RS41,403.000
2018-08-28T23:24:11.000Z,P1120597,1429,54.75197,17.55409,1660.6,-273.0,RS41,403.000
2018-08-28T23:24:12.000Z,P1120597,1430,54.75196,17.55412,1666.7,-273.0,RS41,403.000
2018-08-28T23:24:13.000Z,P1120597,1431,54.75195,17.55417,1671.9,-273.0,RS41,403.000
2018-08-28T23:24:14.000Z,P1120597,1432,54.75196,17.55422,1676.5,-273.0,RS41,403.000
2018-08-28T23:24:16.000Z,P1120597,1434,54.75200,17.55426,1687.3,-273.0,RS41,403.000
2018-08-28T23:24:17.000Z,P1120597,1435,54.75202,17.55424,1692.5,5.6,RS41,403.000
2018-08-28T23:24:18.000Z,P1120597,1436,54.75203,17.55422,1697.0,5.5,RS41,403.000
2018-08-28T23:24:19.000Z,P1120597,1437,54.75203,17.55419,1700.8,5.5,RS41,403.000
2018-08-28T23:24:20.000Z,P1120597,1438,54.75203,17.55418,1705.9,5.5,RS41,403.000
2018-08-28T23:24:21.000Z,P1120597,1439,54.75202,17.55419,1712.2,5.5,RS41,403.000
2018-08-28T23:24:22.000Z,P1120597,1440,54.75201,17.55421,1717.2,5.4,RS41,403.000
2018-08-28T23:24:23.000Z,P1120597,1441,54.75202,17.55425,1722.6,5.4,RS41,403.000
2018-08-28T23:24:24.000Z,P1120597,1442,54.75204,17.55427,1728.3,5.4,RS41,403.000
2018-08-28T23:24:25.000Z,P1120597,1443,54.75207,17.55427,1733.2,5.5,RS41,403.000
2018-08-28T23:24:26.000Z,P1120597,1444,54.75209,17.55426,1737.4,5.5,RS41,403.000
2018-08-28T23:24:27.000Z,P1120597,1445,54.75210,17.55424,1742.1,5.5,RS41,403.000
2018-08-28T23:24:28.000Z,P1120597,1446,54.75210,17.55423,1746.9,5.5,RS41,403.000
2018-08-28T23:24:29.000Z,P1120597,1447,54.75209,17.55423,1751.3,5.6,RS41,403.000
2018-08-28T23:24:30.000Z,P1120597,1448,54.75207,17.55426,1756.0,5.6,RS41,403.000
2018-08-28T23:24:31.000Z,P1120597,1449,54.75205,17.55431,1760.2,5.7,RS41,403.000
2018-08-28T23:24:32.000Z,P1120597,1450,54.75203,17.55438,1764.4,5.7,RS41,403.000
2018-08-28T23:24:33.000Z,P1120597,1451,54.75201,17.55446,1769.8,5.7,RS41,403.000
2018-08-28T23:24:34.000Z,P1120597,1452,54.75201,17.55455,1775.1,5.7,RS41,403.000
2018-08-28T23:24:35.000Z,P1120597,1453,54.75201,17.55462,1780.3,5.8,RS41,403.000
2018-08-28T23:24:36.000Z,P1120597,1454,54.75201,17.55467,1787.5,5.8,RS41,403.000
2018-08-28T23:24:37.000Z,P1120597,1455,54.75201,17.55470,1793.2,5.8,RS41,403.000
2018-08-28T23:24:38.000Z,P1120597,1456,54.75199,17.55471,1798.5,5.9,RS41,403.000
2018-08-28T23:24:39.000Z,P1120597,1457,54.75197,17.55473,1804.8,5.9,RS41,403.000
2018-08-28T23:24:40.000Z,P1120597,1458,54.75194,17.55475,1809.7,5.9,RS41,403.000
2018-08-28T23:24:41.000Z,P1120597,1459,54.75191,17.55479,1814.5,6.0,RS41,403.000
2018-08-28T23:24:42.000Z,P1120597,1460,54.75190,17.55483,1820.1,6.0,RS41,403.000
2018-08-28T23:24:43.000Z,P1120597,1461,54.75189,17.55488,1825.8,5.9,RS41,403.000
2018-08-28T23:24:44.000Z,P1120597,1462,54.75190,17.55492,1832.5,5.9,RS41,403.000
2018-08-28T23:24:45.000Z,P1120597,1463,54.75191,17.55493,1838.3,5.9,RS41,403.000
2018-08-28T23:24:46.000Z,P1120597,1464,54.75191,17.55491,1843.5,5.9,RS41,403.000
2018-08-28T23:24:47.000Z,P1120597,1465,54.75191,17.55488,1849.1,5.8,RS41,403.000
2018-08-28T23:24:48.000Z,P1120597,1466,54.75188,17.55485,1854.1,5.8,RS41,403.000
2018-08-28T23:24:49.000Z,P1120597,1467,54.75185,17.55484,1858.2,5.7,RS41,403.000
2018-08-28T23:24:50.000Z,P1120597,1468,54.75182,17.55486,1863.1,5.7,RS41,403.000
2018-08-28T23:24:51.000Z,P1120597,1469,54.75180,17.55491,1869.1,5.6,RS41,403.000
2018-08-28T23:24:52.000Z,P1120597,1470,54.75178,17.55497,1873.8,5.6,RS41,403.000
