2018-08-29T11:22:01.001Z,P1040715,5179,54.13316,13.62839,11715.8,-273.0,RS41,402.300
2018-08-29T11:22:04.001Z,P1040715,5182,54.13319,13.62894,11728.0,-273.0,RS41,402.300
2018-08-29T11:22:07.001Z,P1040715,5185,54.13326,13.62948,11741.0,-273.0,RS41,402.300
2018-08-29T11:22:09.001Z,P1040715,5187,54.13330,13.62980,11749.8,-273.0,RS41,402.300
2018-08-29T11:22:12.001Z,P1040715,5190,54.13338,13.63028,11763.4,-273.0,RS41,402.300
2018-08-29T11:22:14.001Z,P1040715,5192,54.13341,13.63062,11772.3,-273.0,RS41,402.300
2018-08-29T11:22:16.001Z,P1040715,5194,54.13346,13.63100,11780.1,-273.0,RS41,402.300
2018-08-29T11:22:18.001Z,P1040715,5196,54.13351,13.63140,11788.5,-273.0,RS41,402.300
2018-08-29T11:22:19.001Z,P1040715,5197,54.13354,13.63159,11792.5,-273.0,RS41,402.300
2018-08-29T11:22:21.001Z,P1040715,5199,54.13360,13.63198,11800.5,-273.0,RS41,402.300
2018-08-29T11:22:26.001Z,P1040715,5204,54.13379,13.63288,11822.1,-273.0,RS41,402.300
2018-08-29T11:22:27.001Z,P1040715,5205,54.13382,13.63307,11826.0,-273.0,RS41,402.300
2018-08-29T11:22:28.001Z,P1040715,5206,54.13385,13.63327,11830.5,-273.0,RS41,402.300
2018-08-29T11:22:29.001Z,P1040715,5207,54.13387,13.63346,11834.6,-273.0,RS41,402.300
2018-08-29T11:22:30.001Z,P1040715,5208,54.13389,13.63367,11838.9,-273.0,RS41,402.300
2018-08-29T11:22:32.001Z,P1040715,5210,54.13393,13.63409,11847.8,-57.0,RS41,402.300
2018-08-29T11:22:33.001Z,P1040715,5211,54.13395,13.63431,11852.7,-57.0,RS41,402.300
2018-08-29T11:22:34.001Z,P1040715,5212,54.13398,13.63451,11857.3,-57.1,RS41,402.300
2018-08-29T11:22:38.001Z,P1040715,5216,54.13410,13.63531,11873.5,-57.2,RS41,402.300
2018-08-29T11:22:41.001Z,P1040715,5219,54.13421,13.63592,11887.0,-57.3,RS41,402.300
2018-08-29T11:22:44.001Z,P1040715,5222,54.13429,13.63660,11899.1,-57.4,RS41,402.300
2018-08-29T11:22:55.001Z,P1040715,5233,54.13443,13.63920,11944.7,-57.1,RS41,402.300
2018-08-29T11:22:56.001Z,P1040715,5234,54.13444,13.63941,11949.6,-57.0,RS41,402.300
2018-08-29T11:22:57.001Z,P1040715,5235,54.13447,13.63960,11955.0,-56.8,RS41,402.300
2018-08-29T11:23:02.001Z,P1040715,5240,54.13463,13.64053,11976.3,-56.1,RS41,402.300
2018-08-29T11:23:03.001Z,P1040715,5241,54.13465,13.64072,11980.4,-56.0,RS41,402.300
2018-08-29T11:23:04.001Z,P1040715,5242,54.13468,13.64093,11985.0,-55.9,RS41,402.300
2018-08-29T11:23:07.001Z,P1040715,5245,54.13476,13.64159,11997.0,-55.8,RS41,402.300
2018-08-29T11:23:10.001Z,P1040715,5248,54.13486,13.64222,12009.6,-55.9,RS41,402.300
2018-08-29T11:23:19.001Z,P1040715,5257,54.13520,13.64405,12050.5,-56.2,RS41,402.300
2018-08-29T11:23:20.001Z,P1040715,5258,54.13524,13.64426,12055.2,-56.2,RS41,402.300
2018-08-29T11:23:21.001Z,P1040715,5259,54.13527,13.64448,12059.8,-56.1,RS41,402.300
2018-08-29T11:23:22.001Z,P1040715,5260,54.13532,13.64471,12064.9,-56.2,RS41,402.300
2018-08-29T11:23:23.001Z,P1040715,5261,54.13538,13.64494,12070.0,-56.2,RS41,402.300
2018-08-29T11:23:26.001Z,P1040715,5264,54.13554,13.64567,12084.5,-56.2,RS41,402.300
2018-08-29T11:23:27.001Z,P1040715,5265,54.13558,13.64593,12088.1,-56.2,RS41,402.300
2018-08-29T11:23:30.001Z,P1040715,5268,54.13575,13.64672,12103.0,-56.2,RS41,402.300
2018-08-29T11:23:31.001Z,P1040715,5269,54.13580,13.64698,12108.3,-56.1,RS41,402.300
2018-08-29T11:23:32.001Z,P1040715,5270,54.13585,13.64725,12112.7,-56.0,RS41,402.300
2018-08-29T11:23:34.001Z,P1040715,5272,54.13595,13.64778,12121.4,-56.0,RS41,402.300
2018-08-29T11:23:35.001Z,P1040715,5273,54.13600,13.64804,12125.3,-55.9,RS41,402.300
2018-08-29T11:23:36.001Z,P1040715,5274,54.13604,13.64830,12129.7,-55.9,RS41,402.300
2018-08-29T11:23:37.001Z,P1040715,5275,54.13608,13.64855,12133.9,-55.8,RS41,402.300
2018-08-29T11:23:38.001Z,P1040715,5276,54.13612,13.64881,12138.1,-55.9,RS41,402.300
2018-08-29T11:23:39.001Z,P1040715,5277,54.13616,13.64907,12143.2,-55.9,RS41,402.300
2018-08-29T11:23:40.001Z,P1040715,5278,54.13620,13.64933,12147.5,-55.8,RS41,402.300
